file_name,mean,std_dev,max,min,median,rms,zero_crossing_rate,skewness,kurtosis
6db_boosted_N_089_sit_Aor.wav,0.15597948,0.27685812,0.9884949,-0.9885559,0.15805054,0.31777355,0.007392640326433121,-0.21120380619295276,2.1421687009760992
6db_boosted_N_089_sit_Aor_first_half.wav,0.22539698,0.2522237,0.9884949,-0.9885559,0.22702026,0.33826116,0.005605963212025317,-0.1290884146668555,2.325170832292601
6db_boosted_N_089_sit_Aor_second_half.wav,0.086561985,0.28292483,0.9884949,-0.9885559,0.09524536,0.29587066,0.009017751186708861,-0.15327327160556709,2.3505193455603797
6db_boosted_N_089_sit_Mit.wav,0.051342785,0.2705049,0.9884949,-0.9885559,0.05621338,0.27533433,0.009607011345541401,-0.09468050130328794,1.7651486300697083
6db_boosted_N_089_sit_Mit_first_half.wav,0.0898514,0.28145272,0.9884949,-0.9885559,0.08465576,0.29544696,0.009567840189873418,-0.13611928310126023,1.8439394291456033
6db_boosted_N_089_sit_Mit_second_half.wav,0.0128341885,0.2533068,0.9884949,-0.9885559,0.028564453,0.2536317,0.009425682357594937,-0.15086925220633052,1.7220974145608396
6db_boosted_N_089_sit_Pul.wav,-0.3478731,0.22082397,0.9884949,-0.9885559,-0.35830688,0.41204238,0.0029390177149681528,0.8323651379668001,4.1316532905134284
6db_boosted_N_089_sit_Pul_first_half.wav,-0.27145386,0.21230975,0.9884949,-0.9885559,-0.283844,0.34461954,0.003974238528481013,0.70270573197141,4.6959862697933135
6db_boosted_N_089_sit_Pul_second_half.wav,-0.42429233,0.20191889,0.87615967,-0.9885559,-0.4350891,0.4698885,0.0018356902689873418,1.2407358539440483,6.787564485342477
6db_boosted_N_089_sit_Tri.wav,-0.118031114,0.29221123,0.9884949,-0.9885559,-0.11920166,0.31514877,0.006384977109872612,0.39590414499178617,3.133026678381931
6db_boosted_N_089_sit_Tri_first_half.wav,-0.068451025,0.29127064,0.9884949,-0.9885559,-0.07449341,0.29920584,0.007559088212025317,0.34847052699475617,3.201235372666816
6db_boosted_N_089_sit_Tri_second_half.wav,-0.16761121,0.28463987,0.9884949,-0.9885559,-0.1638794,0.33032313,0.005068235759493671,0.4586645354132758,3.509474767294262
6db_boosted_N_089_sup_Aor.wav,-0.046950392,0.39044115,0.9884949,-0.9885559,-0.037963867,0.3932539,0.010356538614649682,0.07018766005562803,0.789266501930932
6db_boosted_N_089_sup_Aor_first_half.wav,-0.12204423,0.4077117,0.9884949,-0.9885559,-0.118652344,0.42558622,0.009932505933544304,0.2502344811317018,0.6901353151357434
6db_boosted_N_089_sup_Aor_second_half.wav,0.028143445,0.35690552,0.9884949,-0.9885559,0.02758789,0.35801342,0.010562945015822785,0.0032448525405578987,1.265092951044461
