file_name,mean,std_dev,max,min,median,rms,zero_crossing_rate,skewness,kurtosis
6db_boosted_AR_016_sit_Aor.wav,0.02651839,0.21147296,0.9884949,-0.9885559,0.03237915,0.21312916,0.009429737261146497,-0.25267731714979147,6.260005080427662
6db_boosted_AR_016_sit_Aor_first_half.wav,0.0063036676,0.21657167,0.9884949,-0.9885559,0.011474609,0.21666339,0.010235363924050634,-0.1838874679613582,5.858935188524409
6db_boosted_AR_016_sit_Aor_second_half.wav,0.046733107,0.20425735,0.9884949,-0.9885559,0.052215576,0.20953532,0.008436758306962026,-0.3047551827334587,6.99141076523115
6db_boosted_AR_016_sit_Mit.wav,-0.010996757,0.2435767,0.9884949,-0.9885559,-0.0036315918,0.24382482,0.009435957404458599,-0.18950269702928865,2.8464035296156833
6db_boosted_AR_016_sit_Mit_first_half.wav,0.02296149,0.23871052,0.9884949,-0.9885559,0.028930664,0.23981231,0.009802709651898734,-0.3251621852479782,3.773447838075281
6db_boosted_AR_016_sit_Mit_second_half.wav,-0.044955004,0.24365999,0.9884949,-0.9885559,-0.04058838,0.24777237,0.008869412579113924,-0.056056727241354486,2.347241704798117
6db_boosted_AR_016_sit_Pul.wav,-0.005973002,0.18494362,0.9884949,-0.9885559,-0.00579834,0.18504006,0.011855593152866242,0.0338913942087098,14.374066574040032
6db_boosted_AR_016_sit_Pul_first_half.wav,-0.0012647248,0.18741454,0.9884949,-0.9885559,0.0009765625,0.1874188,0.012454262262658227,-0.026645700525283176,13.986744626505498
6db_boosted_AR_016_sit_Pul_second_half.wav,-0.010681279,0.18231767,0.9884949,-0.9885559,-0.012023926,0.18263029,0.011001780063291139,0.09530581011600776,14.830918130408179
6db_boosted_AR_016_sit_Tri.wav,-0.007921896,0.1743537,0.9884949,-0.9885559,-0.0072631836,0.17453359,0.012188370820063694,0.2141897847748669,12.635067169783648
6db_boosted_AR_016_sit_Tri_first_half.wav,-0.010360281,0.193026,0.9884949,-0.9885559,-0.0076293945,0.19330384,0.012213212025316455,0.16085605572718212,10.025266852480792
6db_boosted_AR_016_sit_Tri_second_half.wav,-0.00548351,0.15338676,0.9884949,-0.9885559,-0.007019043,0.15348475,0.011922715585443038,0.3364227908322416,16.53277976166745
6db_boosted_AR_016_sup_Aor.wav,0.011864209,0.21911104,0.9884949,-0.9885559,0.01184082,0.21943201,0.01311517217356688,-0.0892227708641949,6.947119054148594
6db_boosted_AR_016_sup_Aor_first_half.wav,0.026111688,0.22532906,0.9884949,-0.9885559,0.027526855,0.22683692,0.012602600870253165,-0.17276469022510094,6.72192961049462
6db_boosted_AR_016_sup_Aor_second_half.wav,-0.002383268,0.2117549,0.9884949,-0.9885559,-0.0022583008,0.2117683,0.013350474683544304,-0.016239607528316373,7.334905263906283
6db_boosted_AR_016_sup_Mit.wav,0.025676614,0.28534433,0.9884949,-0.9885559,0.032104492,0.28649727,0.015002985668789808,-0.40677286721846273,2.693718889698136
6db_boosted_AR_016_sup_Mit_first_half.wav,0.030193157,0.33364198,0.9884949,-0.9885559,0.048583984,0.33500537,0.017571944224683545,-0.519830350698731,1.6911057032980237
6db_boosted_AR_016_sup_Mit_second_half.wav,0.021160072,0.22690308,0.9884949,-0.9885559,0.018920898,0.2278876,0.012132861946202531,-0.03470370415613135,3.671513845922931
6db_boosted_AR_016_sup_Pul.wav,0.003213687,0.22995822,0.9884949,-0.9885559,-0.00091552734,0.22998069,0.012561579418789808,0.2538759200268841,5.385081732042703
6db_boosted_AR_016_sup_Pul_first_half.wav,-0.0011693664,0.24916133,0.9884949,-0.9885559,-0.006164551,0.24916407,0.012305923655063292,0.21496787834472345,4.265229693984017
6db_boosted_AR_016_sup_Pul_second_half.wav,0.0075967405,0.20890616,0.9884949,-0.9885559,0.0031433105,0.20904423,0.012590239319620253,0.3391163292731941,6.916344938548402
6db_boosted_AR_016_sup_Tri.wav,-0.0067867064,0.16384085,0.9884949,-0.9885559,-0.0076293945,0.16398135,0.012707752786624204,0.08228769508899027,20.65429599405089
6db_boosted_AR_016_sup_Tri_first_half.wav,0.00217315,0.16650514,0.9884949,-0.9885559,0.0009765625,0.16651931,0.013072339794303797,0.2758344540988682,21.134810256720144
6db_boosted_AR_016_sup_Tri_second_half.wav,-0.015746564,0.1606335,0.9884949,-0.9885559,-0.015533447,0.16140346,0.012114319620253165,-0.1450255533156541,20.200196826223237
6db_boosted_AR_034_sit_Aor.wav,0.0012245259,0.10943935,0.9884949,-0.9885559,0.0027160645,0.109446205,0.01347905055732484,0.06927102421498998,27.385512118069915
6db_boosted_AR_034_sit_Aor_first_half.wav,-0.003267878,0.14218813,0.9884949,-0.9885559,-0.00079345703,0.14222567,0.01385729825949367,0.13687301345630323,18.066458381555364
6db_boosted_AR_034_sit_Aor_second_half.wav,0.0057169297,0.060795702,0.30596924,-0.3427124,0.0047302246,0.061063908,0.012893097310126582,0.04801545235197928,5.097799308780592
6db_boosted_AR_034_sit_Mit.wav,-0.014896833,0.21995369,0.9884949,-0.9885559,-0.014343262,0.22045758,0.011277119824840764,0.13556156767897573,5.670794467136606
6db_boosted_AR_034_sit_Mit_first_half.wav,-0.039114226,0.2492725,0.9884949,-0.9885559,-0.037231445,0.2523226,0.010649475870253165,0.056756543094361005,4.643247465016159
6db_boosted_AR_034_sit_Mit_second_half.wav,0.009320552,0.18289207,0.9884949,-0.9885559,0.0007324219,0.1831294,0.01167548457278481,0.6685885254309992,6.322794747106162
6db_boosted_AR_034_sit_Pul.wav,-0.0013344574,0.1882482,0.9884949,-0.9885559,-0.0068969727,0.18825294,0.012378085191082803,0.5881762910793407,9.918090822670274
6db_boosted_AR_034_sit_Pul_first_half.wav,0.006146273,0.19851615,0.9884949,-0.9885559,-0.005493164,0.19861126,0.011520965189873418,0.5133778676539205,8.391417552883224
6db_boosted_AR_034_sit_Pul_second_half.wav,-0.008815188,0.17707118,0.9884949,-0.9885559,-0.008087158,0.17729048,0.01299817049050633,0.6575079960612057,11.972469287776859
6db_boosted_AR_034_sit_Tri.wav,0.05562724,0.2654229,0.9884949,-0.9885559,0.04486084,0.27118942,0.012160380175159236,0.1534749074200056,2.5164452694983153
