file_name,mean,std_dev,max,min,median,rms,zero_crossing_rate,skewness,kurtosis
6db_boosted_AS_005_sit_Aor.wav,0.013269568,0.23387316,0.9884949,-0.9885559,0.013153076,0.23424931,0.011693869426751591,-0.023308795942384046,2.3390085906887714
6db_boosted_AS_005_sit_Aor_first_half.wav,0.016715717,0.22475885,0.9884949,-0.9885559,0.01638794,0.22537959,0.011731111550632911,0.015303331681165959,1.7597873743986865
6db_boosted_AS_005_sit_Aor_second_half.wav,0.009823415,0.24259639,0.9884949,-0.9885559,0.009307861,0.2427952,0.011397349683544304,-0.04790089791798488,2.710540242283268
6db_boosted_AS_005_sit_Mit.wav,-0.048401285,0.249441,0.9884949,-0.9885559,-0.054138184,0.25409347,0.011289560111464968,0.355423730165743,2.0227991226226836
6db_boosted_AS_005_sit_Mit_first_half.wav,-0.034937084,0.26600718,0.9884949,-0.9885559,-0.039916992,0.26829165,0.011496242088607595,0.3259621695693237,1.662139259510945
6db_boosted_AS_005_sit_Mit_second_half.wav,-0.06186549,0.23090959,0.9884949,-0.95584106,-0.06707764,0.23905349,0.010865803006329115,0.3405413694855999,2.3845855122517854
6db_boosted_AS_005_sit_Pul.wav,-0.04136741,0.29952225,0.9884949,-0.9885559,-0.038085938,0.3023654,0.013494600915605096,0.04097191428576187,1.3512255909155613
6db_boosted_AS_005_sit_Pul_first_half.wav,-0.042193532,0.2719752,0.9884949,-0.9885559,-0.037902832,0.27522862,0.013566801819620253,-0.027556085482964978,1.4416308298809577
6db_boosted_AS_005_sit_Pul_second_half.wav,-0.04054128,0.3247388,0.9884949,-0.9885559,-0.038360596,0.3272597,0.013103243670886076,0.07820822233111623,1.1118829402518697
6db_boosted_AS_005_sit_Tri.wav,0.0014922299,0.22216012,0.9884949,-0.9885559,0.0059509277,0.22216514,0.012847706011146497,0.15813766116871453,7.068488731312245
6db_boosted_AS_005_sit_Tri_first_half.wav,-0.010284782,0.23295408,0.9884949,-0.9885559,-0.0027770996,0.23318101,0.01229356210443038,0.17651976038267517,5.880877362513237
6db_boosted_AS_005_sit_Tri_second_half.wav,0.013269241,0.21015526,0.9884949,-0.9885559,0.0126953125,0.21057376,0.013152689873417722,0.17165887922103337,8.712685613841568
6db_boosted_AS_005_sup_Aor.wav,-0.007926721,0.30671173,0.9884949,-0.9885559,-0.005126953,0.30681413,0.01227234275477707,-0.05519150861837068,0.943599069007087
6db_boosted_AS_005_sup_Aor_first_half.wav,-0.009277887,0.29763386,0.9884949,-0.9885559,-0.011230469,0.29777843,0.01216376582278481,-0.0389977774482033,0.7652886287033622
6db_boosted_AS_005_sup_Aor_second_half.wav,-0.0065755546,0.31552276,0.9884949,-0.9885559,0.0012207031,0.31559128,0.012169946598101266,-0.07007307244213552,1.0615525984934955
6db_boosted_AS_005_sup_Mit.wav,0.027382556,0.29070303,0.9884949,-0.9885559,0.022918701,0.29198983,0.012713972929936306,-0.09236987698102612,1.421124708277298
6db_boosted_AS_005_sup_Mit_first_half.wav,0.030415189,0.30069688,0.9884949,-0.9885559,0.024291992,0.30223122,0.012522250791139241,-0.1027908469470663,1.185331848038497
